"index","timestamp","updates","states","reward","reward_per_1k_updates","reward_per_1k_updates_sma25","updates_progress","states_progress","reward_progress"
"6480","20260219_165951","1463089","3206","-28677,406241","-29,710204","-28,773007","4,106999","0,714039","-3,807807"
"6481","20260219_165953","1463579","3207","-28685,398741","-16,311224","-28,193691","4,108391","0,714286","-3,808884"
"6482","20260219_165955","1463909","3207","-28699,118241","-41,574242","-29,017533","4,109329","0,714286","-3,810732"
"6483","20260219_165957","1464503","3207","-28722,244741","-38,933502","-29,808701","4,111017","0,714286","-3,813848"
"6484","20260219_165959","1464952","3210","-28741,021741","-41,819599","-30,734606","4,112292","0,715027","-3,816378"
"6485","20260219_170000","1465476","3210","-28753,860741","-24,501908","-30,565571","4,113781","0,715027","-3,818107"
"6486","20260219_170001","1465907","3211","-28767,084741","-30,682135","-29,973005","4,115006","0,715274","-3,819889"
"6487","20260219_170002","1466308","3212","-28780,482741","-33,411471","-30,586075","4,116145","0,715522","-3,821694"
"6488","20260219_170004","1466749","3212","-28798,100241","-39,94898","-31,168883","4,117398","0,715522","-3,824068"
"6489","20260219_170005","1467169","3214","-28816,329241","-43,402381","-31,641846","4,118592","0,716016","-3,826524"
"6490","20260219_170006","1467501","3215","-28828,764741","-37,456325","-31,744278","4,119535","0,716263","-3,828199"
"6491","20260219_170007","1467940","3215","-28838,591741","-22,384966","-31,567473","4,120782","0,716263","-3,829523"
"6492","20260219_170008","1468314","3218","-28851,509741","-34,540107","-31,726716","4,121845","0,717004","-3,831264"
"6493","20260219_170009","1469033","3218","-28865,677741","-19,705146","-31,154887","4,123888","0,717004","-3,833172"
"6494","20260219_170010","1469730","3219","-28884,943741","-27,64132","-31,459016","4,125868","0,717252","-3,835768"
"6495","20260219_170011","1470588","3219","-28912,404741","-32,005828","-32,411702","4,128306","0,717252","-3,839468"
"6496","20260219_170012","1471543","3220","-28937,270241","-26,037173","-31,829969","4,131019","0,717499","-3,842818"
"6497","20260219_170014","1471906","3221","-28947,405241","-27,92011","-31,635498","4,132051","0,717746","-3,844184"
"6498","20260219_170015","1472386","3221","-28957,649741","-21,342708","-31,1999","4,133414","0,717746","-3,845564"
"6499","20260219_170016","1472787","3221","-28976,838241","-47,851621","-32,128495","4,134554","0,717746","-3,848149"
"6500","20260219_170018","1473587","3221","-28985,604741","-10,958125","-31,640087","4,136827","0,717746","-3,84933"
"6501","20260219_170020","1474129","3222","-28997,764741","-22,435424","-31,709726","4,138367","0,717993","-3,850969"
"6502","20260219_170021","1474681","3222","-29012,572241","-26,825181","-31,693862","4,139935","0,717993","-3,852964"
"6503","20260219_170023","1475182","3222","-29019,845241","-14,516966","-30,287453","4,141359","0,717993","-3,853943"
"6504","20260219_170024","1475768","3222","-29027,338241","-12,786689","-28,988133","4,143024","0,717993","-3,854953"
"6505","20260219_170025","1476220","3222","-29040,501241","-29,121681","-28,964593","4,144308","0,717993","-3,856726"
"6506","20260219_170026","1476547","3222","-29048,592741","-24,744648","-29,30193","4,145237","0,717993","-3,857817"
"6507","20260219_170028","1476979","3222","-29066,175241","-40,700231","-29,266969","4,146464","0,717993","-3,860185"
"6508","20260219_170032","1477758","3222","-29085,066741","-24,250963","-28,679668","4,148678","0,717993","-3,862731"
"6509","20260219_170033","1478282","3222","-29092,309241","-13,821565","-27,559746","4,150166","0,717993","-3,863706"
"6510","20260219_170035","1478890","3222","-29104,774241","-20,501645","-27,399736","4,151894","0,717993","-3,865386"
"6511","20260219_170037","1479544","3222","-29111,394241","-10,122324","-26,577343","4,153752","0,717993","-3,866278"
"6512","20260219_170038","1480066","3224","-29132,013241","-39,5","-26,820884","4,155235","0,718487","-3,869056"
"6513","20260219_170039","1480556","3224","-29149,401741","-35,486735","-26,642395","4,156628","0,718487","-3,871399"
"6514","20260219_170041","1480956","3224","-29164,408741","-37,5175","-26,406999","4,157764","0,718487","-3,87342"
"6515","20260219_170043","1481810","3224","-29171,364241","-8,144614","-25,234531","4,16019","0,718487","-3,874358"
"6516","20260219_170044","1482319","3225","-29183,634241","-24,10609","-25,303376","4,161637","0,718735","-3,876011"
"6517","20260219_170047","1483126","3225","-29195,202741","-14,335192","-24,495179","4,16393","0,718735","-3,877569"
"6518","20260219_170048","1483499","3226","-29213,125741","-48,050938","-25,629011","4,164989","0,718982","-3,879984"
"6519","20260219_170049","1484052","3227","-29225,200241","-21,834539","-25,39674","4,166561","0,719229","-3,881611"
"6520","20260219_170051","1484717","3228","-29237,300741","-18,196241","-24,844356","4,16845","0,719476","-3,883241"
"6521","20260219_170053","1485499","3228","-29250,545241","-16,936701","-24,480337","4,170672","0,719476","-3,885026"
"6522","20260219_170055","1485999","3228","-29264,087241","-27,084","-24,446893","4,172093","0,719476","-3,88685"
"6523","20260219_170056","1486607","3228","-29276,561741","-20,51727","-24,413875","4,17382","0,719476","-3,888531"
"6524","20260219_170058","1487173","3228","-29293,602241","-30,10689","-23,704086","4,175428","0,719476","-3,890827"
"6525","20260219_170100","1487723","3229","-29305,663241","-21,929091","-24,142925","4,176991","0,719723","-3,892452"
"6526","20260219_170104","1488232","3229","-29312,932241","-14,280943","-23,816746","4,178437","0,719723","-3,893431"
"6527","20260219_170105","1488684","3230","-29323,701241","-23,825221","-23,696747","4,179721","0,71997","-3,894882"
"6528","20260219_170107","1489208","3231","-29344,346741","-39,399809","-24,692061","4,18121","0,720217","-3,897663"
"6529","20260219_170108","1489748","3231","-29361,516241","-31,79537","-25,452408","4,182744","0,720217","-3,899977"
"6530","20260219_170110","1490245","3232","-29373,876741","-24,870221","-25,28235","4,184157","0,720465","-3,901642"
"6531","20260219_170111","1490668","3232","-29382,179241","-19,62766","-25,07767","4,185358","0,720465","-3,902761"
"6532","20260219_170112","1491080","3233","-29393,320241","-27,041262","-24,531311","4,186529","0,720712","-3,904262"
"6533","20260219_170113","1491590","3233","-29404,026241","-20,992157","-24,400959","4,187978","0,720712","-3,905704"
"6534","20260219_170115","1492140","3233","-29418,953741","-27,140909","-24,933733","4,189541","0,720712","-3,907715"
"6535","20260219_170117","1492592","3234","-29427,117241","-18,060841","-24,836101","4,190825","0,720959","-3,908815"
"6536","20260219_170119","1492969","3237","-29446,383741","-51,104775","-26,475399","4,191896","0,7217","-3,911411"
"6537","20260219_170121","1493606","3238","-29457,083741","-16,797488","-25,567298","4,193706","0,721948","-3,912852"
"6538","20260219_170122","1493969","3239","-29470,045241","-35,706612","-25,576093","4,194737","0,722195","-3,914599"
"6539","20260219_170123","1494312","3239","-29479,310741","-27,01312","-25,155918","4,195712","0,722195","-3,915847"
"6540","20260219_170125","1494831","3240","-29491,560241","-23,602119","-25,774218","4,197187","0,722442","-3,917497"
"6541","20260219_170126","1495188","3240","-29506,729241","-42,490196","-26,509583","4,198201","0,722442","-3,919541"
"6542","20260219_170127","1495697","3240","-29519,633241","-25,35167","-26,950242","4,199647","0,722442","-3,92128"
"6543","20260219_170128","1496215","3240","-29529,700741","-19,435328","-25,805617","4,201119","0,722442","-3,922636"
"6544","20260219_170130","1496714","3240","-29548,258741","-37,190381","-26,419851","4,202537","0,722442","-3,925136"
"6545","20260219_170131","1497018","3240","-29562,893241","-48,139803","-27,617593","4,2034","0,722442","-3,927108"
"6546","20260219_170132","1498081","3241","-29582,905741","-18,826435","-27,693183","4,206421","0,722689","-3,929804"
"6547","20260219_170133","1499488","3244","-29615,977741","-23,50533","-27,550036","4,210418","0,723431","-3,93426"
"6548","20260219_170134","1500373","3244","-29643,998241","-31,661582","-27,995809","4,212933","0,723431","-3,938035"
"6549","20260219_170135","1501224","3244","-29672,124241","-33,050529","-28,113554","4,215351","0,723431","-3,941825"
"6550","20260219_170137","1501831","3244","-29685,160241","-21,476112","-28,095435","4,217075","0,723431","-3,943581"
"6551","20260219_170138","1502234","3245","-29702,948741","-44,140199","-29,289805","4,21822","0,723678","-3,945978"
"6552","20260219_170140","1502795","3245","-29717,819241","-26,50713","-29,397081","4,219814","0,723678","-3,947981"
"6553","20260219_170141","1503332","3245","-29727,801241","-18,588454","-28,564627","4,22134","0,723678","-3,949326"
"6554","20260219_170142","1503725","3246","-29733,432741","-14,329517","-27,865993","4,222457","0,723925","-3,950085"
"6555","20260219_170144","1504227","3246","-29751,373241","-35,738048","-28,300706","4,223883","0,723925","-3,952502"
"6556","20260219_170145","1504764","3247","-29764,050241","-23,607076","-28,459883","4,225409","0,724172","-3,95421"
"6557","20260219_170146","1505132","3247","-29777,552741","-36,691576","-28,845895","4,226454","0,724172","-3,956029"
"6558","20260219_170148","1505572","3247","-29795,774741","-41,413636","-29,662755","4,227705","0,724172","-3,958484"
"6559","20260219_170151","1506480","3248","-29812,459741","-18,375551","-29,31214","4,230284","0,724419","-3,960732"
"6560","20260219_170153","1507038","3248","-29832,342241","-35,63172","-30,014975","4,23187","0,724419","-3,963411"
"6561","20260219_170154","1507554","3248","-29844,021741","-22,63469","-28,876172","4,233336","0,724419","-3,964984"
"6562","20260219_170156","1508222","3248","-29858,380241","-21,49476","-29,064063","4,235234","0,724419","-3,966919"
"6563","20260219_170158","1508794","3248","-29872,532241","-24,741259","-28,625449","4,236859","0,724419","-3,968826"
"6564","20260219_170159","1509234","3249","-29882,350241","-22,313636","-28,43747","4,238109","0,724666","-3,970148"
"6565","20260219_170200","1509683","3249","-29894,291241","-26,594655","-28,557171","4,239385","0,724666","-3,971757"
"6566","20260219_170202","1510437","3250","-29905,426241","-14,767905","-27,448279","4,241527","0,724913","-3,973258"
"6567","20260219_170204","1510859","3250","-29923,121741","-41,932464","-28,111511","4,242726","0,724913","-3,975642"
"6568","20260219_170207","1511452","3252","-29942,057741","-31,932546","-28,6114","4,244411","0,725408","-3,978193"
"6569","20260219_170209","1512092","3252","-29962,939741","-32,628125","-28,42891","4,24623","0,725408","-3,981006"
"6570","20260219_170210","1512779","3252","-29977,209241","-20,770742","-27,334147","4,248182","0,725408","-3,982929"
"6571","20260219_170212","1513324","3252","-29982,160741","-9,085321","-26,944503","4,24973","0,725408","-3,983596"
"6572","20260219_170213","1513810","3252","-29997,326741","-31,205761","-27,25252","4,251111","0,725408","-3,985639"
"6573","20260219_170214","1514125","3253","-30005,483241","-25,893651","-27,021803","4,252006","0,725655","-3,986738"
"6574","20260219_170215","1514681","3253","-30025,240241","-35,534173","-27,121148","4,253586","0,725655","-3,9894"
"6575","20260219_170217","1515131","3253","-30035,008241","-21,706667","-27,130371","4,254864","0,725655","-3,990716"
"6576","20260219_170218","1515510","3253","-30047,304741","-32,444591","-26,662546","4,255941","0,725655","-3,992373"
"6577","20260219_170222","1516281","3253","-30060,598741","-17,242542","-26,291963","4,258132","0,725655","-3,994164"
"6578","20260219_170224","1516788","3253","-30079,919241","-38,107495","-27,072724","4,259572","0,725655","-3,996767"
"6579","20260219_170225","1517244","3253","-30100,825741","-45,847588","-28,333447","4,260868","0,725655","-3,999584"
"6580","20260219_170226","1517657","3253","-30110,771241","-24,081114","-27,86717","4,262041","0,725655","-4,000924"
"6581","20260219_170227","1518079","3253","-30124,033741","-31,427725","-28,179996","4,26324","0,725655","-4,00271"
"6582","20260219_170228","1518516","3253","-30133,853741","-22,471396","-27,611189","4,264482","0,725655","-4,004033"
"6583","20260219_170230","1519120","3253","-30145,713241","-19,634934","-26,74004","4,266198","0,725655","-4,005631"
"6584","20260219_170231","1519623","3253","-30161,417241","-31,220676","-27,253845","4,267627","0,725655","-4,007747"
"6585","20260219_170233","1520069","3253","-30177,408741","-35,855381","-27,262792","4,268894","0,725655","-4,009902"
"6586","20260219_170235","1520537","3253","-30198,866741","-45,850427","-28,191421","4,270224","0,725655","-4,012793"
"6587","20260219_170237","1521089","3253","-30212,180741","-24,119565","-28,296414","4,271792","0,725655","-4,014586"
"6588","20260219_170239","1521519","3253","-30221,971741","-22,769767","-28,217554","4,273014","0,725655","-4,015906"
"6589","20260219_170240","1522003","3253","-30229,994741","-16,576446","-27,988066","4,274389","0,725655","-4,016987"
"6590","20260219_170241","1522829","3253","-30266,076241","-43,682203","-28,671568","4,276736","0,725655","-4,021848"
"6591","20260219_170242","1523569","3253","-30289,716241","-31,945946","-29,35869","4,278839","0,725655","-4,025033"
"6592","20260219_170243","1524369","3255","-30309,312241","-24,495","-28,661191","4,281112","0,726149","-4,027673"
"6593","20260219_170244","1525449","3255","-30345,412241","-33,425926","-28,720927","4,28418","0,726149","-4,032537"
"6594","20260219_170245","1525989","3256","-30356,589241","-20,698148","-28,243727","4,285715","0,726396","-4,034043"
"6595","20260219_170246","1526673","3256","-30374,271241","-25,850877","-28,446933","4,287658","0,726396","-4,036425"
"6596","20260219_170247","1527191","3256","-30389,944741","-30,257722","-29,293829","4,28913","0,726396","-4,038537"
"6597","20260219_170249","1527797","3256","-30404,613741","-24,206271","-29,013849","4,290852","0,726396","-4,040513"
"6598","20260219_170250","1528250","3256","-30424,175741","-43,183223","-29,705432","4,292139","0,726396","-4,043148"
"6599","20260219_170252","1528912","3256","-30439,194741","-22,687311","-29,191558","4,29402","0,726396","-4,045172"
"6600","20260219_170253","1529489","3259","-30459,004241","-34,331889","-29,696567","4,295659","0,727138","-4,047841"
"6601","20260219_170255","1529972","3259","-30472,626741","-28,203934","-29,52694","4,297031","0,727138","-4,049676"
"6602","20260219_170256","1530444","3259","-30477,703741","-10,756356","-29,267493","4,298373","0,727138","-4,05036"
"6603","20260219_170257","1530830","3259","-30488,334241","-27,540155","-28,844799","4,299469","0,727138","-4,051793"
"6604","20260219_170259","1531398","3259","-30500,902241","-22,126761","-27,895966","4,301083","0,727138","-4,053486"
"6605","20260219_170302","1531972","3259","-30513,441241","-21,844948","-27,80652","4,302714","0,727138","-4,055175"
"6606","20260219_170305","1532716","3259","-30527,496741","-18,891801","-27,305083","4,304828","0,727138","-4,057069"
"6607","20260219_170306","1533243","3259","-30541,910241","-27,350095","-27,500231","4,306325","0,727138","-4,059011"
"6608","20260219_170308","1533839","3259","-30557,138241","-25,550336","-27,736847","4,308019","0,727138","-4,061062"
"6609","20260219_170309","1534250","3260","-30572,486741","-37,344282","-27,981791","4,309186","0,727385","-4,06313"
"6610","20260219_170311","1535088","3260","-30583,918241","-13,641408","-27,093232","4,311567","0,727385","-4,064671"
"6611","20260219_170313","1535558","3261","-30599,200741","-32,515957","-26,559853","4,312903","0,727632","-4,06673"
"6612","20260219_170314","1535904","3261","-30612,245741","-37,702312","-27,103163","4,313886","0,727632","-4,068487"
"6613","20260219_170316","1536597","3261","-30621,525741","-13,391053","-26,728014","4,315855","0,727632","-4,069737"
"6614","20260219_170318","1537019","3262","-30636,989741","-36,64455","-27,530739","4,317054","0,727879","-4,071821"
"6615","20260219_170320","1537532","3262","-30652,082741","-29,421053","-26,960293","4,318511","0,727879","-4,073854"
"6616","20260219_170321","1537945","3262","-30664,824241","-30,85109","-26,916498","4,319685","0,727879","-4,075571"
"6617","20260219_170322","1538379","3262","-30682,471241","-40,66129","-27,56315","4,320918","0,727879","-4,077949"
"6618","20260219_170323","1538712","3263","-30693,379241","-32,756757","-27,536383","4,321864","0,728127","-4,079418"
"6619","20260219_170324","1539245","3263","-30705,571741","-22,875235","-27,623467","4,323378","0,728127","-4,081061"
"6620","20260219_170325","1539695","3263","-30715,914741","-22,984444","-27,508809","4,324657","0,728127","-4,082454"
"6621","20260219_170327","1540323","3263","-30723,281241","-11,730096","-26,767704","4,326441","0,728127","-4,083447"
"6622","20260219_170329","1540946","3263","-30737,195241","-22,333868","-26,692808","4,328211","0,728127","-4,085321"
"6623","20260219_170331","1541287","3263","-30749,636741","-36,485337","-26,424893","4,32918","0,728127","-4,086998"
"6624","20260219_170334","1541842","3263","-30764,541741","-26,855856","-26,591634","4,330757","0,728127","-4,089006"
"6625","20260219_170335","1542479","3263","-30775,565241","-17,305338","-25,910572","4,332567","0,728127","-4,090491"
"6626","20260219_170337","1543072","3263","-30790,892741","-25,847386","-25,816311","4,334252","0,728127","-4,092556"
"6627","20260219_170338","1543629","3263","-30808,548241","-31,697487","-26,653956","4,335835","0,728127","-4,094935"
"6628","20260219_170340","1544004","3263","-30826,386241","-47,568","-27,45507","4,3369","0,728127","-4,097338"
"6629","20260219_170342","1544566","3263","-30844,058741","-31,44573","-27,827828","4,338497","0,728127","-4,099719"
"6630","20260219_170344","1545258","3263","-30861,747241","-25,561416","-27,976487","4,340463","0,728127","-4,102102"
"6631","20260219_170347","1546078","3263","-30865,947741","-5,122561","-27,425717","4,342793","0,728127","-4,102668"
"6632","20260219_170349","1546695","3263","-30882,663241","-27,091572","-27,415377","4,344546","0,728127","-4,10492"
"6633","20260219_170350","1547026","3263","-30899,298241","-50,256798","-28,403635","4,345486","0,728127","-4,107162"
"6634","20260219_170351","1547344","3263","-30912,426741","-41,284591","-28,561247","4,34639","0,728127","-4,10893"
"6635","20260219_170352","1548265","3264","-30940,286241","-30,249186","-29,225558","4,349007","0,728374","-4,112684"
"6636","20260219_170353","1549347","3264","-30972,680741","-29,939464","-29,122499","4,352081","0,728374","-4,117048"
"6637","20260219_170354","1549754","3265","-30985,411741","-31,280098","-28,86561","4,353237","0,728621","-4,118764"
"6638","20260219_170355","1550825","3266","-31014,787741","-27,428571","-29,427111","4,35628","0,728868","-4,122721"
"6639","20260219_170356","1551243","3266","-31027,439741","-30,267943","-29,172047","4,357468","0,728868","-4,124426"
"6640","20260219_170358","1551997","3267","-31049,163741","-28,811671","-29,147671","4,35961","0,729115","-4,127353"
"6641","20260219_170400","1552483","3267","-31059,340741","-20,940329","-28,751241","4,360991","0,729115","-4,128724"
"6642","20260219_170401","1553005","3268","-31071,493241","-23,280651","-28,056015","4,362474","0,729362","-4,130361"
"6643","20260219_170403","1553510","3268","-31094,426241","-45,411881","-28,56222","4,363909","0,729362","-4,133451"
"6644","20260219_170404","1553953","3268","-31104,224241","-22,117381","-28,531906","4,365168","0,729362","-4,134771"
"6645","20260219_170407","1554438","3268","-31116,038741","-24,359794","-28,58692","4,366546","0,729362","-4,136363"
"6646","20260219_170409","1554761","3268","-31126,355741","-31,941176","-29,395363","4,367464","0,729362","-4,137753"
"6647","20260219_170410","1555345","3270","-31135,487241","-15,63613","-29,127454","4,369123","0,729857","-4,138983"
"6648","20260219_170412","1555867","3270","-31145,541741","-19,261494","-28,4385","4,370606","0,729857","-4,140338"
"6649","20260219_170413","1556268","3271","-31161,132741","-38,880299","-28,919478","4,371745","0,730104","-4,142438"
"6650","20260219_170414","1556802","3271","-31173,334241","-22,849251","-29,141234","4,373263","0,730104","-4,144082"
"6651","20260219_170415","1557042","3271","-31186,853241","-56,329167","-30,360506","4,373944","0,730104","-4,145904"
"6652","20260219_170416","1557423","3271","-31202,535241","-41,160105","-30,73901","4,375027","0,730104","-4,148017"
"6653","20260219_170418","1558211","3271","-31218,590241","-20,374365","-29,651265","4,377266","0,730104","-4,15018"
"6654","20260219_170421","1559036","3272","-31231,284741","-15,387273","-29,008927","4,37961","0,730351","-4,15189"
"6655","20260219_170422","1559545","3272","-31238,552241","-14,277996","-28,55759","4,381056","0,730351","-4,152869"
"6656","20260219_170424","1560049","3272","-31250,844241","-24,388889","-29,328243","4,382488","0,730351","-4,154525"
"6657","20260219_170425","1560627","3272","-31273,405241","-39,032872","-29,805895","4,38413","0,730351","-4,157565"
"6658","20260219_170426","1561757","3274","-31296,449741","-20,393363","-28,611358","4,387341","0,730845","-4,16067"
"6659","20260219_170427","1562518","3274","-31305,319741","-11,655716","-27,426203","4,389503","0,730845","-4,161865"
"6660","20260219_170428","1563164","3274","-31315,409741","-15,619195","-26,841003","4,391339","0,730845","-4,163224"
"6661","20260219_170429","1564150","3274","-31343,573741","-28,563895","-26,78598","4,39414","0,730845","-4,167019"
"6662","20260219_170431","1564570","3274","-31356,286241","-30,267857","-26,745491","4,395334","0,730845","-4,168731"
"6663","20260219_170432","1565078","3274","-31361,397741","-10,062008","-26,050828","4,396777","0,730845","-4,16942"
"6664","20260219_170434","1565824","3274","-31381,040741","-26,331099","-25,893354","4,398896","0,730845","-4,172067"
"6665","20260219_170436","1566482","3274","-31397,684241","-25,294073","-25,75265","4,400766","0,730845","-4,174309"
"6666","20260219_170439","1567027","3275","-31402,627241","-9,069725","-25,277826","4,402314","0,731092","-4,174975"
"6667","20260219_170441","1567550","3275","-31419,804741","-32,844168","-25,660367","4,4038","0,731092","-4,177289"
"6668","20260219_170443","1568124","3275","-31434,021241","-24,767422","-24,834589","4,405431","0,731092","-4,179205"
"6669","20260219_170444","1568765","3275","-31450,735241","-26,074883","-24,992889","4,407253","0,731092","-4,181457"
"6670","20260219_170446","1569264","3276","-31460,292241","-19,152305","-24,784589","4,40867","0,73134","-4,182744"
"6671","20260219_170447","1569747","3276","-31472,718741","-25,727743","-24,536052","4,410043","0,73134","-4,184418"
"6672","20260219_170448","1570287","3276","-31484,283741","-21,416667","-24,767273","4,411577","0,73134","-4,185977"
"6673","20260219_170449","1570715","3276","-31499,125241","-34,676402","-25,383869","4,412793","0,73134","-4,187976"
"6674","20260219_170452","1571383","3276","-31519,119741","-29,931886","-25,025933","4,414691","0,73134","-4,19067"
"6675","20260219_170454","1571923","3276","-31528,490241","-17,352778","-24,806074","4,416225","0,73134","-4,191932"
"6676","20260219_170457","1572548","3276","-31545,078741","-26,5416","-23,614571","4,418001","0,73134","-4,194167"
"6677","20260219_170459","1573162","3279","-31556,922241","-19,289088","-22,739731","4,419746","0,732081","-4,195763"
"6678","20260219_170501","1573764","3279","-31565,965241","-15,021595","-22,52562","4,421456","0,732081","-4,196981"
"6679","20260219_170502","1574440","3279","-31578,017241","-17,828402","-22,623265","4,423377","0,732081","-4,198605"
"6680","20260219_170504","1575137","3280","-31587,242241","-13,235294","-22,581557","4,425357","0,732328","-4,199848"
"6681","20260219_170505","1575614","3281","-31598,099741","-22,762055","-22,516484","4,426712","0,732575","-4,201311"
"6682","20260219_170506","1576217","3282","-31618,387741","-33,645108","-22,300973","4,428426","0,732823","-4,204044"
"6683","20260219_170507","1576683","3282","-31633,071741","-31,51073","-22,745668","4,42975","0,732823","-4,206023"
"6684","20260219_170508","1577794","3282","-31655,701741","-20,369037","-23,094201","4,432906","0,732823","-4,209072"
"6685","20260219_170509","1578260","3282","-31664,592241","-19,078326","-23,232566","4,43423","0,732823","-4,210269"
"6686","20260219_170510","1578752","3282","-31674,779741","-20,706301","-22,918262","4,435628","0,732823","-4,211642"
"6687","20260219_170512","1579333","3282","-31692,925241","-31,231497","-22,956808","4,437279","0,732823","-4,214087"
"6688","20260219_170513","1579705","3282","-31702,983241","-27,037634","-23,635833","4,438336","0,732823","-4,215442"
"6689","20260219_170515","1580316","3282","-31716,996741","-22,935352","-23,500003","4,440072","0,732823","-4,21733"
"6690","20260219_170518","1581082","3282","-31733,152241","-21,090731","-23,331869","4,442248","0,732823","-4,219506"
"6691","20260219_170520","1581588","3282","-31750,478241","-34,241107","-24,338724","4,443686","0,732823","-4,221841"
"6692","20260219_170521","1582092","3282","-31765,004741","-28,822421","-24,177854","4,445118","0,732823","-4,223798"
"6693","20260219_170523","1582532","3282","-31773,224741","-18,681818","-23,93443","4,446368","0,732823","-4,224905"
"6694","20260219_170525","1583211","3282","-31784,773741","-17,008837","-23,571788","4,448298","0,732823","-4,226461"
"6695","20260219_170527","1583688","3284","-31797,821741","-27,354298","-23,899868","4,449653","0,733317","-4,228219"
"6696","20260219_170532","1584355","3285","-31802,824241","-7,5","-23,170758","4,451548","0,733564","-4,228893"
"6697","20260219_170534","1584901","3285","-31811,166741","-15,279304","-22,925264","4,453099","0,733564","-4,230017"
"6698","20260219_170535","1585413","3285","-31823,462241","-24,014648","-22,498794","4,454554","0,733564","-4,231674"
"6699","20260219_170537","1586025","3285","-31831,508741","-13,147876","-21,827433","4,456293","0,733564","-4,232758"
"6700","20260219_170539","1586602","3286","-31838,513241","-12,139515","-21,618903","4,457932","0,733811","-4,233702"
"6701","20260219_170540","1586970","3287","-31849,855741","-30,822011","-21,790119","4,458978","0,734058","-4,23523"
"6702","20260219_170542","1587512","3287","-31852,611241","-5,083948","-21,221914","4,460518","0,734058","-4,235601"
"6703","20260219_170544","1587940","3287","-31863,090241","-24,483645","-21,600396","4,461734","0,734058","-4,237013"
"6704","20260219_170546","1588448","3287","-31873,807741","-21,097441","-21,731157","4,463177","0,734058","-4,238457"
"6705","20260219_170550","1588979","3287","-31884,422741","-19,990584","-22,001369","4,464686","0,734058","-4,239887"
"6706","20260219_170551","1589331","3287","-31890,228241","-16,492898","-21,750603","4,465686","0,734058","-4,240669"
"6707","20260219_170553","1589733","3288","-31900,818741","-26,344527","-21,458579","4,466828","0,734305","-4,242096"
"6708","20260219_170555","1590271","3288","-31913,003741","-22,648699","-21,104098","4,468357","0,734305","-4,243738"
"6709","20260219_170557","1590696","3289","-31926,289241","-31,26","-21,539737","4,469564","0,734553","-4,245528"
"6710","20260219_170558","1591125","3290","-31936,757241","-24,400932","-21,752641","4,470783","0,7348","-4,246938"
"6711","20260219_170600","1591441","3290","-31945,533741","-27,773734","-22,035338","4,471681","0,7348","-4,248121"
"6712","20260219_170601","1591686","3290","-31957,438241","-48,589796","-22,72967","4,472377","0,7348","-4,249724"
"6713","20260219_170604","1592156","3290","-31969,318741","-25,27766","-22,659271","4,473713","0,7348","-4,251325"
"6714","20260219_170606","1592767","3291","-31977,370241","-13,177578","-22,26896","4,475449","0,735047","-4,25241"
"6715","20260219_170610","1593368","3291","-31989,265741","-19,792845","-22,217045","4,477156","0,735047","-4,254013"
"6716","20260219_170612","1593787","3291","-32001,979741","-30,343675","-22,061148","4,478347","0,735047","-4,255726"
"6717","20260219_170614","1594464","3293","-32019,138741","-25,345643","-21,922076","4,48027","0,735541","-4,258037"
"6718","20260219_170616","1594993","3293","-32034,749741","-29,510397","-22,35522","4,481773","0,735541","-4,260141"
"6719","20260219_170618","1595622","3293","-32046,521241","-18,714626","-22,423451","4,48356","0,735541","-4,261727"
"6720","20260219_170620","1596093","3293","-32066,002241","-41,360934","-22,983717","4,484899","0,735541","-4,264351"
"6721","20260219_170622","1596695","3294","-32078,454741","-20,685216","-23,511125","4,486609","0,735788","-4,266029"
"6722","20260219_170623","1597076","3294","-32091,903741","-35,299213","-24,311922","4,487692","0,735788","-4,267841"
"6723","20260219_170624","1597634","3294","-32108,880241","-30,423835","-24,568289","4,489277","0,735788","-4,270128"
"6724","20260219_170625","1598188","3294","-32125,972241","-30,851986","-25,276453","4,490851","0,735788","-4,272431"
"6725","20260219_170626","1598659","3294","-32146,233241","-43,016985","-26,511552","4,492189","0,735788","-4,275161"
"6726","20260219_170627","1599256","3295","-32165,946741","-33,020938","-26,599509","4,493886","0,736036","-4,277817"
"6727","20260219_170629","1599837","3295","-32175,696241","-16,780551","-27,067373","4,495536","0,736036","-4,27913"
"6728","20260219_170630","1600334","3295","-32185,224241","-19,171026","-26,854869","4,496948","0,736036","-4,280414"
"6729","20260219_170632","1600862","3295","-32200,246241","-28,450758","-27,149001","4,498449","0,736036","-4,282438"
"6730","20260219_170634","1601412","3295","-32209,485241","-16,798182","-27,021305","4,500011","0,736036","-4,283683"
"6731","20260219_170636","1601936","3295","-32222,226741","-24,31584","-27,334223","4,5015","0,736036","-4,285399"
"6732","20260219_170639","1602519","3297","-32232,605241","-17,801887","-26,992517","4,503157","0,73653","-4,286798"
"6733","20260219_170641","1603153","3299","-32247,157241","-22,952681","-27,004677","4,504958","0,737024","-4,288758"
"6734","20260219_170643","1603507","3299","-32260,725241","-38,327684","-27,287384","4,505964","0,737024","-4,290586"
"6735","20260219_170647","1604100","3299","-32272,652741","-20,113828","-27,1159","4,507649","0,737024","-4,292193"
"6736","20260219_170650","1604477","3300","-32280,506241","-20,831565","-26,838213","4,50872","0,737271","-4,293251"
"6737","20260219_170652","1605233","3300","-32292,842741","-16,318122","-25,547346","4,510868","0,737271","-4,294913"
