"Timestamp","TotalUpdates","Reward","States3D","StatesPlanar"
"20260219_155802","366763","-5653,390240221552","1159","568"
"20260219_155803","367411","-5663,474740221547","1159","569"
"20260219_155804","368770","-5691,491740221536","1159","570"
"20260219_155805","369629","-5707,22124022153","1159","570"
"20260219_155806","370969","-5735,91074022152","1159","570"
"20260219_155807","371424","-5753,400240221516","1159","570"
"20260219_155809","372166","-5773,02324022151","1159","571"
"20260219_155811","372587","-5785,120740221506","1159","571"
"20260219_155813","373350","-5799,023240221501","1160","572"
"20260219_155814","374023","-5809,913240221495","1160","572"
"20260219_155816","374704","-5822,01674022149","1160","572"
"20260219_155818","375585","-5838,1762402214845","1160","572"
"20260219_155822","376468","-5851,573240221478","1160","572"
"20260219_155825","377149","-5863,107740221472","1160","572"
"20260219_155828","378189","-5878,6277402214655","1160","572"
"20260219_155830","379067","-5887,078240221459","1160","572"
"20260219_155834","380168","-5907,288740221449","1161","573"
"20260219_155837","381033","-5917,953740221444","1161","573"
"20260219_155839","381670","-5934,6557402214385","1161","573"
"20260219_155840","382076","-5949,6232402214355","1161","573"
"20260219_155842","382932","-5960,97374022143","1161","574"
"20260219_155844","383603","-5977,522240221426","1161","574"
"20260219_155846","384378","-5992,034240221419","1161","575"
"20260219_155850","384994","-6005,262240221415","1161","575"
"20260219_155854","385726","-6012,166740221408","1162","575"
"20260219_155856","386581","-6020,1172402214015","1162","576"
"20260219_155859","387506","-6036,1232402213955","1168","576"
"20260219_155901","388320","-6052,59124022139","1168","577"
"20260219_155904","389206","-6068,718740221384","1168","577"
"20260219_155906","389927","-6082,846240221379","1169","577"
"20260219_155908","390614","-6091,4802402213745","1170","577"
"20260219_155910","391273","-6100,27474022137","1170","577"
"20260219_155912","392868","-6126,222240221357","1171","577"
"20260219_155913","393321","-6143,7157402213525","1171","577"
"20260219_155914","393870","-6158,015240221349","1171","577"
"20260219_155915","395316","-6186,3077402213385","1171","577"
"20260219_155916","396107","-6203,509740221333","1171","577"
"20260219_155918","397014","-6215,186740221325","1172","579"
"20260219_155920","397652","-6224,71474022132","1172","580"
"20260219_155923","398762","-6240,488740221312","1173","580"
"20260219_155925","399395","-6247,832740221307","1174","583"
"20260219_155928","400552","-6262,759240221298","1174","583"
"20260219_155932","401535","-6280,72174022129","1174","583"
"20260219_155934","402132","-6295,370240221286","1174","583"
"20260219_155936","402858","-6308,828740221281","1174","583"
"20260219_155938","403668","-6319,717740221273","1174","583"
"20260219_155940","404223","-6330,181240221269","1174","583"
"20260219_155942","404933","-6336,587740221263","1174","583"
"20260219_155943","405345","-6342,0997402212615","1175","583"
"20260219_155946","406069","-6356,237740221255","1177","585"
"20260219_155948","406843","-6371,520740221249","1179","585"
"20260219_155950","407536","-6382,927240221245","1184","585"
"20260219_155951","408178","-6401,637740221238","1199","587"
"20260219_155953","408786","-6410,664740221234","1204","587"
"20260219_155954","409731","-6424,377240221226","1221","587"
"20260219_155955","410614","-6454,458240221222","1234","587"
"20260219_155956","411184","-6474,863740221217","1236","588"
"20260219_155957","412341","-6502,173740221213","1246","588"
"20260219_155958","413107","-6523,7857402212085","1251","588"
"20260219_155959","413809","-6535,224740221202","1255","588"
"20260219_160001","414453","-6544,053240221199","1257","588"
"20260219_160003","415022","-6561,094240221195","1262","588"
"20260219_160005","415768","-6577,339240221187","1265","588"
"20260219_160006","416322","-6591,607740221183","1269","588"
"20260219_160008","416986","-6608,791240221177","1278","588"
"20260219_160009","417479","-6621,131240221173","1284","588"
"20260219_160012","418216","-6635,2147402211685","1287","589"
"20260219_160015","418943","-6652,144240221161","1289","589"
"20260219_160017","419658","-6666,288240221156","1292","589"
"20260219_160018","420214","-6678,316740221153","1293","589"
"20260219_160021","420937","-6684,659740221146","1294","590"
"20260219_160023","421734","-6696,87374022114","1297","590"
"20260219_160025","422331","-6708,791740221135","1298","590"
"20260219_160027","422950","-6719,962240221131","1298","590"
"20260219_160029","423685","-6731,856740221124","1304","592"
"20260219_160031","424242","-6748,957240221118","1305","592"
"20260219_160032","424791","-6766,042240221113","1305","592"
"20260219_160034","425379","-6783,00024022111","1306","592"
"20260219_160035","425886","-6798,114240221106","1308","592"
"20260219_160038","426735","-6813,865740221101","1308","592"
"20260219_160041","427376","-6825,579240221096","1308","593"
"20260219_160043","427949","-6836,993740221093","1311","593"
"20260219_160045","428683","-6850,498740221088","1312","593"
"20260219_160047","429359","-6859,8547402210825","1314","593"
"20260219_160049","430074","-6868,434740221077","1315","593"
"20260219_160051","430566","-6888,590740221072","1319","593"
"20260219_160052","431182","-6905,417240221066","1320","593"
"20260219_160055","431879","-6916,839240221061","1321","593"
"20260219_160057","432693","-6927,779240221056","1322","594"
"20260219_160059","433365","-6941,556740221052","1322","595"
"20260219_160101","433932","-6962,004240221049","1325","596"
"20260219_160103","434777","-6974,989240221041","1330","596"
"20260219_160105","435446","-6991,555240221036","1331","596"
"20260219_160106","436123","-7008,110740221031","1332","596"
"20260219_160108","437480","-7032,37024022102","1336","596"
"20260219_160109","438060","-7039,956740221016","1337","596"
"20260219_160110","438902","-7053,569240221012","1337","596"
"20260219_160111","439336","-7064,015740221008","1337","597"
"20260219_160113","440114","-7075,079240221001","1338","598"
"20260219_160115","440824","-7079,282240220997","1339","598"
"20260219_160117","441691","-7087,786740220991","1341","598"
"20260219_160119","442466","-7101,050240220985","1341","598"
"20260219_160121","443195","-7106,533740220979","1344","598"
"20260219_160123","443895","-7120,750740220975","1345","598"
"20260219_160125","444253","-7133,135740220971","1345","598"
"20260219_160127","444888","-7144,8792402209665","1345","600"
"20260219_160129","445293","-7155,450740220962","1345","600"
"20260219_160130","446005","-7166,252240220956","1346","600"
"20260219_160133","446848","-7187,663240220949","1347","600"
"20260219_160135","447571","-7196,768240220943","1347","600"
"20260219_160136","448137","-7208,8177402209385","1347","600"
"20260219_160138","448631","-7221,198240220935","1352","600"
"20260219_160140","449218","-7238,123740220929","1353","600"
"20260219_160142","450134","-7251,365740220922","1359","600"
"20260219_160145","451057","-7261,210740220915","1366","600"
"20260219_160146","451591","-7276,132740220913","1366","600"
"20260219_160148","452155","-7293,161240220909","1375","600"
"20260219_160151","453050","-7307,938740220902","1376","602"
"20260219_160154","453806","-7324,699740220896","1378","602"
"20260219_160155","454477","-7339,073740220889","1379","602"
"20260219_160157","455288","-7352,230740220884","1381","602"
"20260219_160200","456115","-7365,86224022088","1384","602"
"20260219_160201","456881","-7369,777240220874","1384","602"
"20260219_160203","457588","-7379,602240220867","1384","603"
"20260219_160205","458078","-7389,193240220862","1384","603"
"20260219_160207","458750","-7403,573240220856","1385","603"
"20260219_160209","459261","-7416,471240220851","1385","603"
"20260219_160210","459912","-7425,945240220845","1387","603"
"20260219_160212","460586","-7439,702740220838","1390","603"
"20260219_160214","461255","-7459,099240220832","1390","603"
"20260219_160216","462039","-7472,967240220827","1393","603"
"20260219_160221","463116","-7487,7277402208165","1395","603"
"20260219_160223","463951","-7501,366740220811","1396","603"
"20260219_160224","464604","-7515,228240220805","1396","604"
"20260219_160225","465742","-7533,711740220795","1399","604"
"20260219_160226","466221","-7553,9522402207895","1404","604"
"20260219_160227","467387","-7575,70824022078","1408","607"
"20260219_160228","467995","-7592,569240220775","1410","607"
"20260219_160230","468751","-7603,763240220769","1411","607"
"20260219_160231","469362","-7615,618240220765","1411","607"
"20260219_160234","470387","-7630,605740220759","1412","607"
"20260219_160236","471047","-7638,434240220754","1420","608"
"20260219_160238","471787","-7654,668240220746","1421","608"
"20260219_160239","472322","-7664,66324022074","1421","608"
"20260219_160242","473253","-7670,6407402207315","1423","608"
"20260219_160245","474090","-7681,468240220725","1426","608"
"20260219_160248","474757","-7691,439740220717","1427","608"
"20260219_160250","475543","-7710,26124022071","1428","608"
"20260219_160252","476211","-7724,057740220705","1428","608"
"20260219_160255","477062","-7740,949240220698","1428","608"
"20260219_160256","477528","-7759,016740220695","1429","608"
"20260219_160258","478178","-7775,69424022069","1429","608"
"20260219_160301","478739","-7789,931240220687","1429","608"
"20260219_160303","479608","-7808,427240220679","1429","608"
"20260219_160305","480184","-7820,430240220674","1432","608"
"20260219_160307","480880","-7834,06524022067","1434","608"
"20260219_160309","481639","-7847,447240220667","1437","608"
"20260219_160311","482342","-7866,68474022066","1437","608"
"20260219_160312","482941","-7873,587240220655","1437","608"
"20260219_160314","483941","-7877,082740220649","1441","608"
"20260219_160315","484488","-7891,388240220644","1441","608"
"20260219_160316","485805","-7915,038740220638","1445","608"
"20260219_160317","486550","-7924,08324022063","1447","608"
"20260219_160318","487423","-7934,720740220624","1447","608"
"20260219_160321","488230","-7945,623740220616","1447","608"
"20260219_160322","488853","-7955,165240220611","1448","608"
"20260219_160324","489460","-7962,608240220606","1449","608"
"20260219_160325","490068","-7975,070240220603","1450","608"
"20260219_160327","490674","-7988,2262402206","1452","608"
"20260219_160329","491366","-7994,710740220598","1452","608"
"20260219_160331","491857","-8004,303740220597","1453","608"
"20260219_160333","492363","-8010,032240220589","1456","608"
"20260219_160335","493082","-8014,009740220585","1459","608"
"20260219_160337","493690","-8025,803740220578","1459","610"
"20260219_160339","494383","-8032,883740220572","1460","611"
"20260219_160340","495000","-8048,108740220567","1460","611"
"20260219_160342","495559","-8057,957740220563","1460","611"
"20260219_160346","496309","-8067,541240220554","1461","611"
"20260219_160348","496919","-8077,79374022055","1461","611"
"20260219_160350","497846","-8083,825240220542","1461","611"
"20260219_160351","498447","-8094,122240220537","1461","611"
"20260219_160353","499221","-8105,242740220534","1461","611"
"20260219_160355","499652","-8117,90324022053","1462","611"
"20260219_160359","500552","-8131,2547402205255","1462","611"
"20260219_160402","501354","-8142,167240220518","1464","611"
"20260219_160404","502293","-8152,50274022051","1465","611"
"20260219_160406","502824","-8167,510740220506","1465","611"
"20260219_160410","504010","-8175,145240220498","1469","611"
"20260219_160412","504759","-8184,100740220492","1471","613"
"20260219_160414","505394","-8196,452240220488","1472","613"
"20260219_160415","506462","-8223,565240220478","1473","614"
"20260219_160416","507204","-8237,630240220471","1474","615"
"20260219_160417","508026","-8251,248240220466","1479","615"
"20260219_160418","508671","-8262,91024022046","1480","615"
"20260219_160419","510093","-8275,67174022045","1481","615"
"20260219_160422","510858","-8288,998240220442","1482","615"
"20260219_160424","511664","-8299,332240220436","1484","615"
"20260219_160426","512410","-8311,13874022043","1485","615"
"20260219_160428","513219","-8324,297240220421","1485","615"
"20260219_160431","514152","-8335,265740220415","1486","615"
"20260219_160434","515066","-8347,951740220406","1486","615"
"20260219_160437","515699","-8357,500740220401","1490","616"
"20260219_160439","516428","-8368,184240220395","1490","616"
"20260219_160441","517330","-8384,221240220386","1494","616"
"20260219_160443","517918","-8393,335240220378","1495","616"
"20260219_160445","518561","-8400,042240220377","1497","619"
"20260219_160447","519338","-8413,907740220367","1497","619"
"20260219_160450","519996","-8423,340240220365","1498","619"
"20260219_160453","520820","-8434,23774022036","1499","619"
"20260219_160454","521451","-8441,589740220355","1501","621"
"20260219_160457","522323","-8447,27074022035","1503","621"
"20260219_160459","523001","-8461,621740220347","1503","621"
"20260219_160503","523927","-8469,844240220338","1505","621"
"20260219_160506","524545","-8483,760740220332","1506","621"
"20260219_160508","525182","-8497,658240220328","1508","625"
"20260219_160510","526120","-8510,802240220319","1510","625"
"20260219_160513","527077","-8526,625740220314","1516","625"
"20260219_160515","527948","-8539,50374022031","1520","625"
"20260219_160519","528675","-8553,033740220308","1521","625"
"20260219_160520","529364","-8564,5352402203","1522","625"
"20260219_160522","530114","-8581,355240220293","1522","625"
"20260219_160524","531404","-8605,31924022028","1530","625"
"20260219_160525","532136","-8615,989240220275","1531","625"
"20260219_160526","532816","-8624,719740220271","1541","625"
"20260219_160527","533660","-8640,526240220264","1541","625"
"20260219_160528","534392","-8656,835240220258","1541","625"
"20260219_160530","535139","-8668,070740220257","1541","625"
"20260219_160531","535627","-8679,872240220253","1542","625"
"20260219_160533","536277","-8691,549740220249","1543","625"
"20260219_160534","536849","-8703,581240220243","1543","625"
"20260219_160536","537461","-8706,022240220242","1543","625"
"20260219_160539","538319","-8716,761740220234","1546","625"
"20260219_160541","538817","-8731,320740220232","1547","625"
"20260219_160543","539692","-8744,710240220225","1548","625"
"20260219_160545","540432","-8755,379740220218","1551","625"
"20260219_160548","541449","-8765,335740220213","1551","625"
"20260219_160551","542251","-8771,285740220206","1551","625"
"20260219_160554","543137","-8782,497240220198","1552","625"
"20260219_160556","543833","-8796,135740220194","1552","625"
"20260219_160558","544432","-8803,03824022019","1553","625"
"20260219_160600","545283","-8813,811240220184","1554","625"
"20260219_160602","546090","-8827,578740220179","1555","626"
"20260219_160605","546954","-8833,894240220172","1555","626"
"20260219_160608","547812","-8843,030740220165","1559","626"
"20260219_160611","548948","-8853,083240220154","1560","626"
"20260219_160613","549666","-8867,175740220151","1560","627"
"20260219_160615","550501","-8878,541740220142","1560","628"
"20260219_160618","551188","-8889,203740220137","1560","629"
"20260219_160620","551678","-8894,369740220136","1560","629"
"20260219_160623","552848","-8904,903240220128","1560","629"
"20260219_160626","553765","-8912,499740220122","1564","629"
"20260219_160628","554715","-8923,959740220114","1564","629"
"20260219_160632","555425","-8937,48324022011","1565","629"
"20260219_160634","555960","-8951,824240220105","1565","630"
"20260219_160635","556577","-8966,948740220101","1565","630"
"20260219_160637","557158","-8973,928740220097","1565","630"
"20260219_160638","557744","-8980,82024022009","1565","630"
"20260219_160640","558439","-8989,388240220085","1566","630"
"20260219_160642","559030","-8998,49174022008","1566","631"
"20260219_160644","559611","-9010,438740220075","1568","631"
"20260219_160647","560414","-9023,63174022007","1568","631"
"20260219_160649","561147","-9040,530740220065","1568","631"
"20260219_160651","561804","-9049,37474022006","1568","631"
"20260219_160653","562597","-9060,404740220054","1569","631"
"20260219_160656","563475","-9073,852240220049","1571","631"
"20260219_160701","564606","-9076,727740220042","1571","631"
"20260219_160703","565236","-9081,289740220036","1571","631"
"20260219_160705","565847","-9085,91124022003","1572","631"
"20260219_160707","566579","-9095,610240220025","1572","631"
"20260219_160709","567231","-9102,24274022002","1573","631"
"20260219_160712","567932","-9116,484740220016","1573","631"
"20260219_160715","568645","-9130,679240220008","1574","631"
"20260219_160716","569524","-9142,399240220004","1574","631"
"20260219_160717","570025","-9151,80874022","1574","631"
"20260219_160718","571362","-9173,317240219993","1575","631"
"20260219_160719","572113","-9187,340240219986","1578","631"
"20260219_160720","572827","-9193,724240219979","1578","631"
"20260219_160721","573386","-9203,010240219975","1578","631"
"20260219_160724","574324","-9211,189740219967","1578","631"
"20260219_160725","574849","-9221,151240219962","1581","631"
"20260219_160727","575516","-9232,149240219956","1581","631"
"20260219_160730","576465","-9245,278240219948","1582","631"
"20260219_160731","577165","-9253,929240219944","1583","631"
"20260219_160734","577965","-9262,727240219938","1583","631"
"20260219_160737","578615","-9277,167240219933","1584","632"
"20260219_160740","579477","-9283,454240219926","1584","632"
"20260219_160742","580261","-9289,52374021992","1585","633"
"20260219_160744","580972","-9309,329240219915","1585","633"
"20260219_160746","581745","-9322,64974021991","1585","633"
"20260219_160747","582348","-9336,729240219904","1587","633"
"20260219_160750","583141","-9345,564740219896","1587","633"
"20260219_160753","583642","-9360,08424021989","1587","633"
"20260219_160754","584177","-9369,426740219886","1587","633"
"20260219_160756","585023","-9382,379740219883","1587","633"
"20260219_160757","585478","-9395,73674021988","1587","633"
"20260219_160759","586113","-9400,260740219874","1588","633"
"20260219_160801","586780","-9408,999740219868","1590","633"
"20260219_160804","587670","-9419,557240219863","1590","633"
"20260219_160806","588217","-9432,37974021986","1590","633"
"20260219_160808","588946","-9443,059240219853","1590","633"
"20260219_160811","589837","-9451,418740219848","1590","633"
"20260219_160813","590578","-9463,247740219842","1590","634"
"20260219_160816","591459","-9475,075740219834","1592","635"
"20260219_160820","592292","-9488,697740219824","1592","636"
"20260219_160822","593012","-9503,456740219819","1593","636"
"20260219_160823","594512","-9525,867240219804","1593","636"
"20260219_160824","595121","-9537,6917402198","1593","636"
"20260219_160825","595990","-9550,48974021979","1593","636"
"20260219_160827","597257","-9564,969240219776","1594","636"
"20260219_160829","597737","-9577,408740219775","1594","636"
"20260219_160830","598404","-9597,41024021977","1595","636"
"20260219_160833","599305","-9612,918740219762","1595","636"
"20260219_160835","600028","-9617,668740219755","1595","636"
"20260219_160837","600603","-9629,676740219753","1595","636"
"20260219_160841","601287","-9641,161240219746","1598","636"
"20260219_160843","601866","-9655,319240219742","1600","636"
"20260219_160845","602537","-9661,901740219731","1601","636"
"20260219_160847","603429","-9671,883740219728","1602","636"
"20260219_160849","604054","-9685,87524021972","1602","636"
"20260219_160851","604773","-9699,444740219715","1602","636"
"20260219_160854","605670","-9709,926740219707","1603","636"
"20260219_160856","606267","-9719,010740219703","1604","636"
"20260219_160858","606821","-9731,6802402197","1604","636"
"20260219_160900","607463","-9738,979240219698","1604","636"
"20260219_160902","608537","-9748,646240219688","1604","636"
"20260219_160905","609461","-9756,181740219681","1604","636"
"20260219_160908","610300","-9764,172240219674","1604","636"
"20260219_160911","611128","-9765,643740219668","1604","636"
"20260219_160913","611893","-9779,00124021966","1604","636"
"20260219_160915","612618","-9792,505240219652","1605","636"
"20260219_160916","613283","-9806,836740219645","1605","636"
"20260219_160920","614463","-9818,326740219632","1605","636"
"20260219_160924","615408","-9833,522240219625","1605","636"
"20260219_160926","616303","-9846,115240219617","1605","636"
"20260219_160928","616981","-9862,658740219613","1606","636"
"20260219_160930","617513","-9872,669240219606","1606","636"
"20260219_160931","618215","-9874,705240219599","1606","636"
"20260219_160932","618911","-9881,176740219596","1606","636"
"20260219_160933","619867","-9895,60524021959","1606","637"
"20260219_160934","620498","-9906,687240219584","1606","637"
"20260219_160935","621554","-9921,135740219575","1612","637"
"20260219_160937","622498","-9934,29024021957","1612","639"
"20260219_160939","623299","-9938,043740219566","1615","639"
"20260219_160941","623908","-9948,30424021956","1615","639"
"20260219_160943","624549","-9962,219740219556","1618","639"
"20260219_160945","625251","-9978,588740219551","1620","639"
"20260219_160947","625920","-9992,384740219546","1621","640"
"20260219_160949","626724","-10000,561240219537","1622","640"
"20260219_160951","627384","-10014,39024021953","1622","640"
"20260219_160955","628342","-10023,077740219525","1622","640"
"20260219_160957","628991","-10039,68624021952","1622","640"
"20260219_160959","629680","-10053,944740219515","1623","640"
"20260219_161000","630216","-10063,90074021951","1623","640"
"20260219_161002","630948","-10070,207740219503","1623","640"
"20260219_161005","631734","-10081,268240219499","1624","640"
"20260219_161007","632483","-10097,499240219495","1626","640"
"20260219_161010","633298","-10113,994740219487","1626","640"
"20260219_161011","633845","-10121,73074021948","1626","640"
"20260219_161013","634508","-10131,149740219476","1626","641"
"20260219_161015","635366","-10144,083240219468","1627","641"
"20260219_161017","635969","-10153,74274021946","1630","641"
"20260219_161019","636444","-10163,406240219458","1632","641"
"20260219_161022","637013","-10172,643240219455","1632","641"
"20260219_161024","637859","-10186,23574021945","1639","641"
"20260219_161027","638889","-10204,004740219443","1639","641"
"20260219_161029","639798","-10214,479240219434","1639","642"
"20260219_161031","640435","-10226,209240219428","1639","642"
"20260219_161033","641132","-10237,637240219425","1640","642"
"20260219_161036","641722","-10251,783240219422","1642","642"
"20260219_161038","642360","-10266,237240219416","1644","642"
"20260219_161040","643060","-10274,887240219408","1644","642"
"20260219_161041","643747","-10286,400240219402","1644","642"
"20260219_161044","644660","-10296,851240219394","1645","642"
"20260219_161046","645175","-10302,53724021939","1645","642"
"20260219_161050","645990","-10311,269240219388","1647","642"
"20260219_161052","646871","-10319,064740219383","1649","642"
"20260219_161054","647646","-10328,57724021938","1650","642"
"20260219_161055","648674","-10344,750740219371","1651","642"
"20260219_161056","649671","-10352,598240219362","1651","642"
"20260219_161057","650439","-10363,705240219357","1651","642"
"20260219_161058","651594","-10368,66624021935","1651","643"
"20260219_161101","652489","-10371,927240219342","1651","643"
"20260219_161103","653024","-10381,28374021934","1651","643"
"20260219_161105","653662","-10393,537240219332","1651","643"
"20260219_161107","654509","-10401,530740219327","1651","643"
"20260219_161109","655269","-10415,467740219323","1653","643"
"20260219_161112","656137","-10433,966240219319","1653","643"
"20260219_161116","657177","-10446,647740219309","1654","643"
"20260219_161118","657821","-10463,876240219308","1654","643"
"20260219_161120","658713","-10476,6187402193","1655","643"
"20260219_161121","659192","-10489,067240219298","1655","643"
"20260219_161123","659777","-10498,231740219293","1655","643"
"20260219_161126","660427","-10509,868740219288","1655","643"
"20260219_161128","661210","-10523,74824021928","1659","644"
"20260219_161130","661908","-10535,172740219276","1659","644"
"20260219_161132","662680","-10548,491740219273","1659","644"
"20260219_161134","663273","-10563,116740219266","1659","644"
"20260219_161136","664124","-10573,854240219262","1659","644"
"20260219_161139","664802","-10590,363240219256","1660","644"
"20260219_161142","665571","-10603,629240219252","1660","644"
"20260219_161144","666456","-10619,204740219244","1661","644"
"20260219_161146","667083","-10631,58624021924","1661","644"
"20260219_161148","667719","-10640,527240219235","1661","644"
"20260219_161150","668449","-10649,000740219228","1661","644"
"20260219_161153","669310","-10662,531240219221","1661","644"
"20260219_161157","670464","-10676,932740219212","1661","644"
"20260219_161158","670946","-10687,097740219207","1661","644"
"20260219_161200","671550","-10697,377740219203","1661","645"
"20260219_161202","672218","-10707,378740219197","1663","645"
"20260219_161204","672938","-10715,928740219191","1663","645"
"20260219_161205","673430","-10721,11874021919","1663","645"
"20260219_161209","674216","-10733,574740219185","1664","645"
"20260219_161211","675034","-10747,25824021918","1664","645"
"20260219_161213","675706","-10753,787740219177","1665","645"
"20260219_161216","676703","-10766,636740219168","1665","645"
"20260219_161219","677589","-10777,180740219163","1665","646"
"20260219_161220","678011","-10787,077740219158","1665","646"
"20260219_161224","678839","-10797,876740219148","1666","646"
"20260219_161226","679740","-10808,393740219144","1667","646"
"20260219_161228","680434","-10817,600740219135","1667","646"
"20260219_161231","681504","-10827,387240219126","1668","647"
"20260219_161233","682149","-10836,87974021912","1670","647"
"20260219_161238","683110","-10847,124240219115","1671","647"
"20260219_161239","683718","-10849,585740219109","1671","647"
"20260219_161241","685128","-10865,805740219097","1672","647"
"20260219_161242","685932","-10880,044740219091","1673","647"
"20260219_161243","686832","-10898,950740219081","1673","647"
"20260219_161244","687397","-10910,979740219074","1673","647"
"20260219_161245","688100","-10930,21224021907","1673","647"
"20260219_161247","689050","-10945,540240219063","1673","647"
"20260219_161250","689918","-10959,026240219053","1676","647"
"20260219_161251","690392","-10972,06624021905","1676","648"
"20260219_161253","691252","-10981,123740219042","1676","648"
"20260219_161255","691777","-10991,157240219041","1676","648"
"20260219_161257","692475","-10996,015240219038","1676","648"
"20260219_161300","693208","-11002,883240219035","1677","649"
"20260219_161303","694183","-11013,093740219025","1677","649"
"20260219_161305","695057","-11019,329740219018","1678","649"
"20260219_161308","695784","-11032,810240219016","1680","649"
"20260219_161311","696921","-11040,025240219007","1680","650"
"20260219_161315","697900","-11055,015240219001","1681","650"
"20260219_161316","698305","-11069,990240219002","1681","650"
"20260219_161318","699053","-11086,186240218996","1682","650"
"20260219_161320","699729","-11094,80274021899","1682","650"
"20260219_161322","700613","-11105,94874021898","1682","650"
"20260219_161324","701320","-11117,860240218975","1682","650"
"20260219_161329","702449","-11125,743240218962","1682","652"
"20260219_161331","703042","-11137,63574021896","1682","652"
"20260219_161333","703711","-11154,194240218956","1682","652"
"20260219_161335","704685","-11163,77274021895","1682","652"
"20260219_161337","705209","-11173,20774021895","1682","652"
"20260219_161341","706245","-11185,922740218943","1683","652"
"20260219_161343","706924","-11192,460740218932","1683","652"
"20260219_161345","707734","-11208,343240218925","1683","652"
"20260219_161347","708509","-11218,854740218916","1683","652"
"20260219_161348","709142","-11227,803740218915","1685","652"
"20260219_161350","709901","-11232,38774021891","1685","652"
"20260219_161353","710756","-11241,5432402189","1687","652"
"20260219_161356","711457","-11255,787740218897","1687","652"
"20260219_161357","712059","-11264,880240218892","1687","652"
"20260219_161359","712863","-11280,779740218888","1687","652"
"20260219_161402","713855","-11291,416240218878","1687","653"
"20260219_161403","714688","-11302,231240218873","1687","653"
"20260219_161404","715268","-11311,98074021887","1687","653"
"20260219_161406","716247","-11327,779740218863","1689","653"
"20260219_161407","717175","-11338,798240218857","1689","654"
"20260219_161408","717987","-11349,74724021885","1689","654"
"20260219_161410","718627","-11354,869740218848","1689","654"
"20260219_161411","719163","-11362,056740218846","1689","655"
"20260219_161414","719856","-11376,340240218844","1689","656"
"20260219_161415","720527","-11387,318740218838","1689","656"
"20260219_161418","721285","-11391,303240218833","1689","657"
"20260219_161420","722022","-11406,792740218825","1691","657"
"20260219_161422","722995","-11421,96924021882","1691","657"
"20260219_161424","723713","-11433,271740218814","1691","657"
"20260219_161426","724351","-11444,361240218812","1691","657"
"20260219_161428","725079","-11457,887740218808","1691","657"
"20260219_161432","725777","-11472,110240218803","1692","657"
"20260219_161433","726371","-11486,8362402188","1693","658"
"20260219_161435","726967","-11498,678740218793","1693","658"
"20260219_161437","727595","-11510,35074021879","1693","658"
"20260219_161440","728482","-11518,690740218784","1693","658"
"20260219_161442","729110","-11529,86124021878","1693","658"
"20260219_161444","729673","-11536,930740218777","1693","659"
"20260219_161446","730502","-11547,799740218772","1693","659"
"20260219_161448","731142","-11555,715240218768","1696","659"
"20260219_161450","731857","-11562,668240218762","1697","659"
"20260219_161452","732471","-11579,495740218757","1697","659"
"20260219_161454","733076","-11589,743240218751","1697","659"
"20260219_161455","733622","-11601,883740218747","1697","659"
"20260219_161457","734409","-11610,707240218744","1698","659"
"20260219_161500","735243","-11617,116240218736","1698","659"
"20260219_161502","735920","-11627,959240218734","1698","659"
"20260219_161504","736644","-11641,499240218724","1698","678"
"20260219_161505","736957","-11654,048740218721","1699","682"
"20260219_161509","737833","-11672,473740218711","1699","686"
"20260219_161511","738343","-11686,981740218705","1700","696"
"20260219_161513","739042","-11706,2082402187","1701","705"
"20260219_161515","739838","-11714,947740218697","1702","706"
"20260219_161521","741087","-11729,341740218686","1703","707"
"20260219_161522","741720","-11740,490740218684","1703","713"
"20260219_161524","742293","-11753,118240218679","1703","718"
"20260219_161527","743172","-11765,846740218676","1703","718"
"20260219_161529","743904","-11774,875740218671","1703","721"
"20260219_161530","744523","-11781,652240218667","1703","722"
"20260219_161535","745268","-11792,26874021866","1704","724"
"20260219_161538","745939","-11806,047740218655","1704","725"
"20260219_161539","746490","-11810,96724021865","1704","732"
"20260219_161542","747282","-11827,603740218641","1713","740"
"20260219_161543","747970","-11844,073740218631","1713","742"
"20260219_161544","748654","-11856,194240218625","1715","743"
"20260219_161545","749609","-11884,090740218615","1715","745"
"20260219_161546","750196","-11893,248240218607","1715","748"
"20260219_161547","751704","-11918,464740218595","1715","751"
"20260219_161548","752267","-11927,733240218593","1715","754"
"20260219_161549","753048","-11941,612740218592","1715","754"
"20260219_161552","753747","-11948,033240218585","1716","754"
"20260219_161554","754528","-11961,174740218581","1716","754"
"20260219_161557","755599","-11969,313740218571","1716","754"
"20260219_161559","756297","-11983,576740218565","1716","756"
"20260219_161600","756908","-12000,424740218561","1718","757"
"20260219_161605","757840","-12014,191240218559","1719","760"
"20260219_161607","758537","-12033,45224021855","1719","760"
"20260219_161609","759132","-12047,578240218547","1719","760"
"20260219_161610","759566","-12055,225240218544","1719","766"
"20260219_161611","760080","-12067,514740218541","1719","766"
"20260219_161613","760550","-12075,594740218537","1721","771"
"20260219_161615","761204","-12087,855740218529","1722","774"
"20260219_161617","762012","-12103,820740218529","1722","774"
"20260219_161619","762655","-12115,525240218522","1722","775"
"20260219_161622","763464","-12134,883240218514","1722","776"
"20260219_161624","764278","-12143,583240218511","1722","777"
"20260219_161626","764894","-12163,177240218509","1722","777"
"20260219_161628","765869","-12173,9887402185","1724","777"
"20260219_161630","766288","-12182,260740218499","1724","777"
"20260219_161633","766950","-12194,448740218493","1724","781"
